geo_code,geo_name_rsv,taux_passages_bronchio_sau_popnorm,taux_hospit_bronchio_sau_popnorm,taux_actes_bronchio_sos_popnorm,geo_name_vac,couv_dose1,couv_complet,couv_rappel,port_du_masque,lavage_des_mains,eviter_les_regrupements,aeration_du_logement,saluer_sans_serrer_la_main,adhesion_vaccinale_adultes,adhesion_vaccinale_enfants,grocery and pharmacy,parks,residential,retail and recreation,transit stations,workplaces,score_mnp,tmean,tmean_szn_pct,tmean_szn_quintile,rsv_pos_pct,geo_level
76,Occitanie,,,,,,,,0.9099049492096744,1.1573261568674804,1.097689731565564,,0.9173424307634984,-2.1343090234700703,,-0.05663506582616144,-0.9052240523140457,0.2648903185378564,-0.37148595544690355,-0.5585434152567682,0.06884489367520671,-0.324641530879516,9.821428571428571,85.71428571428571,4.0,,REG
84,Auvergne et Rhône-Alpes,,,,,,,,0.9099049492096744,1.1573261568674804,1.097689731565564,,0.9173424307634984,-2.1343090234700703,,-0.05663506582616144,-0.9052240523140457,0.2648903185378564,-0.37148595544690355,-0.5585434152567682,0.06884489367520671,-0.324641530879516,11.62142857142857,85.71428571428571,4.0,,REG
24,Centre-Val de Loire,,,,,,,,0.9099049492096744,1.1573261568674804,1.097689731565564,,0.9173424307634984,-2.1343090234700703,,-0.05663506582616144,-0.9052240523140457,0.2648903185378564,-0.37148595544690355,-0.5585434152567682,0.06884489367520671,-0.324641530879516,8.818571428571428,57.14285714285714,3.0,,REG
28,Normandie,,,,,,,,0.9099049492096744,1.1573261568674804,1.097689731565564,,0.9173424307634984,-2.1343090234700703,,-0.05663506582616144,-0.9052240523140457,0.2648903185378564,-0.37148595544690355,-0.5585434152567682,0.06884489367520671,-0.324641530879516,8.412857142857144,57.14285714285714,3.0,,REG
3,Guyane,,,,,,,,0.9099049492096744,1.1573261568674804,1.097689731565564,,0.9173424307634984,-2.1343090234700703,,-0.05663506582616144,-0.9052240523140457,0.2648903185378564,-0.37148595544690355,-0.5585434152567682,0.06884489367520671,-0.324641530879516,,,,,REG
52,Pays de la Loire,,,,,,,,0.9099049492096744,1.1573261568674804,1.097689731565564,,0.9173424307634984,-2.1343090234700703,,-0.05663506582616144,-0.9052240523140457,0.2648903185378564,-0.37148595544690355,-0.5585434152567682,0.06884489367520671,-0.324641530879516,7.88,71.42857142857143,3.0,,REG
6,Mayotte,,,,,,,,0.9099049492096744,1.1573261568674804,1.097689731565564,,0.9173424307634984,-2.1343090234700703,,-0.05663506582616144,-0.9052240523140457,0.2648903185378564,-0.37148595544690355,-0.5585434152567682,0.06884489367520671,-0.324641530879516,,,,,REG
44,Grand Est,,,,,,,,0.9099049492096744,1.1573261568674804,1.097689731565564,,0.9173424307634984,-2.1343090234700703,,-0.05663506582616144,-0.9052240523140457,0.2648903185378564,-0.37148595544690355,-0.5585434152567682,0.06884489367520671,-0.324641530879516,10.79142857142857,85.71428571428571,4.0,,REG
94,Corse,,,,,,,,0.9099049492096744,1.1573261568674804,1.097689731565564,,0.9173424307634984,-2.1343090234700703,,-0.05663506582616144,-0.9052240523140457,0.2648903185378564,-0.37148595544690355,-0.5585434152567682,0.06884489367520671,-0.324641530879516,9.25,71.42857142857143,3.0,,REG
1,Guadeloupe,,,,,,,,0.9099049492096744,1.1573261568674804,1.097689731565564,,0.9173424307634984,-2.1343090234700703,,-0.05663506582616144,-0.9052240523140457,0.2648903185378564,-0.37148595544690355,-0.5585434152567682,0.06884489367520671,-0.324641530879516,,,,,REG
93,Provence-Alpes-Côte d'Azur,,,,,,,,0.9099049492096744,1.1573261568674804,1.097689731565564,,0.9173424307634984,-2.1343090234700703,,-0.05663506582616144,-0.9052240523140457,0.2648903185378564,-0.37148595544690355,-0.5585434152567682,0.06884489367520671,-0.324641530879516,9.432857142857143,57.14285714285714,3.0,,REG
4,Réunion,,,,,,,,0.9099049492096744,1.1573261568674804,1.097689731565564,,0.9173424307634984,-2.1343090234700703,,-0.05663506582616144,-0.9052240523140457,0.2648903185378564,-0.37148595544690355,-0.5585434152567682,0.06884489367520671,-0.324641530879516,,,,,REG
76,Occitanie,,,,,,,,0.9100869234724426,1.1475213786929792,0.9755044536328337,,0.8722168017124857,-1.9430488997967277,,-0.5158738090892577,-0.8686715722526523,0.8056862459319178,-0.7692013349742942,-0.8686898582862704,-1.8802208175966315,-0.5376423279603337,8.402857142857142,57.14285714285714,3.0,,REG
3,Guyane,,,,,,,,0.9100869234724426,1.1475213786929792,0.9755044536328337,,0.8722168017124857,-1.9430488997967277,,-0.5158738090892577,-0.8686715722526523,0.8056862459319178,-0.7692013349742942,-0.8686898582862704,-1.8802208175966315,-0.5376423279603337,,,,,REG
53,Bretagne,,,,,,,,0.9100869234724426,1.1475213786929792,0.9755044536328337,,0.8722168017124857,-1.9430488997967277,,-0.5158738090892577,-0.8686715722526523,0.8056862459319178,-0.7692013349742942,-0.8686898582862704,-1.8802208175966315,-0.5376423279603337,8.392857142857142,57.14285714285714,3.0,,REG
94,Corse,,,,,,,,0.9100869234724426,1.1475213786929792,0.9755044536328337,,0.8722168017124857,-1.9430488997967277,,-0.5158738090892577,-0.8686715722526523,0.8056862459319178,-0.7692013349742942,-0.8686898582862704,-1.8802208175966315,-0.5376423279603337,7.9071428571428575,57.14285714285714,3.0,,REG
52,Pays de la Loire,,,,,,,,0.9100869234724426,1.1475213786929792,0.9755044536328337,,0.8722168017124857,-1.9430488997967277,,-0.5158738090892577,-0.8686715722526523,0.8056862459319178,-0.7692013349742942,-0.8686898582862704,-1.8802208175966315,-0.5376423279603337,5.784285714285715,57.14285714285714,3.0,,REG
6,Mayotte,,,,,,,,0.9100869234724426,1.1475213786929792,0.9755044536328337,,0.8722168017124857,-1.9430488997967277,,-0.5158738090892577,-0.8686715722526523,0.8056862459319178,-0.7692013349742942,-0.8686898582862704,-1.8802208175966315,-0.5376423279603337,,,,,REG
11,Île-de-France,,,,,,,,0.9100869234724426,1.1475213786929792,0.9755044536328337,,0.8722168017124857,-1.9430488997967277,,-0.5158738090892577,-0.8686715722526523,0.8056862459319178,-0.7692013349742942,-0.8686898582862704,-1.8802208175966315,-0.5376423279603337,7.944285714285714,14.285714285714285,1.0,,REG
84,Auvergne et Rhône-Alpes,,,,,,,,0.9100869234724426,1.1475213786929792,0.9755044536328337,,0.8722168017124857,-1.9430488997967277,,-0.5158738090892577,-0.8686715722526523,0.8056862459319178,-0.7692013349742942,-0.8686898582862704,-1.8802208175966315,-0.5376423279603337,6.701428571428571,42.857142857142854,2.0,,REG
4,Réunion,,,,,,,,0.9100869234724426,1.1475213786929792,0.9755044536328337,,0.8722168017124857,-1.9430488997967277,,-0.5158738090892577,-0.8686715722526523,0.8056862459319178,-0.7692013349742942,-0.8686898582862704,-1.8802208175966315,-0.5376423279603337,,,,,REG
75,Nouvelle Aquitaine,,,,,,,,0.9100869234724426,1.1475213786929792,0.9755044536328337,,0.8722168017124857,-1.9430488997967277,,-0.5158738090892577,-0.8686715722526523,0.8056862459319178,-0.7692013349742942,-0.8686898582862704,-1.8802208175966315,-0.5376423279603337,8.457142857142857,57.14285714285714,3.0,,REG
2,Martinique,,,,,,,,0.9100869234724426,1.1475213786929792,0.9755044536328337,,0.8722168017124857,-1.9430488997967277,,-0.5158738090892577,-0.8686715722526523,0.8056862459319178,-0.7692013349742942,-0.8686898582862704,-1.8802208175966315,-0.5376423279603337,,,,,REG
93,Provence-Alpes-Côte d'Azur,,,,,,,,0.9100869234724426,1.1475213786929792,0.9755044536328337,,0.8722168017124857,-1.9430488997967277,,-0.5158738090892577,-0.8686715722526523,0.8056862459319178,-0.7692013349742942,-0.8686898582862704,-1.8802208175966315,-0.5376423279603337,8.314285714285715,57.14285714285714,3.0,,REG
28,Normandie,,,,,,,,0.9100869234724426,1.1475213786929792,0.9755044536328337,,0.8722168017124857,-1.9430488997967277,,-0.5158738090892577,-0.8686715722526523,0.8056862459319178,-0.7692013349742942,-0.8686898582862704,-1.8802208175966315,-0.5376423279603337,7.415714285714285,57.14285714285714,3.0,,REG
27,Bourgogne et Franche-Comté,,,,,,,,0.9100869234724426,1.1475213786929792,0.9755044536328337,,0.8722168017124857,-1.9430488997967277,,-0.5158738090892577,-0.8686715722526523,0.8056862459319178,-0.7692013349742942,-0.8686898582862704,-1.8802208175966315,-0.5376423279603337,7.799999999999999,57.14285714285714,3.0,,REG
44,Grand Est,,,,,,,,0.9100869234724426,1.1475213786929792,0.9755044536328337,,0.8722168017124857,-1.9430488997967277,,-0.5158738090892577,-0.8686715722526523,0.8056862459319178,-0.7692013349742942,-0.8686898582862704,-1.8802208175966315,-0.5376423279603337,9.344285714285714,42.857142857142854,2.0,,REG
24,Centre-Val de Loire,,,,,,,,0.9100869234724426,1.1475213786929792,0.9755044536328337,,0.8722168017124857,-1.9430488997967277,,-0.5158738090892577,-0.8686715722526523,0.8056862459319178,-0.7692013349742942,-0.8686898582862704,-1.8802208175966315,-0.5376423279603337,6.805714285714286,42.857142857142854,2.0,,REG
1,Guadeloupe,,,,,,,,0.9100869234724426,1.1475213786929792,0.9755044536328337,,0.8722168017124857,-1.9430488997967277,,-0.5158738090892577,-0.8686715722526523,0.8056862459319178,-0.7692013349742942,-0.8686898582862704,-1.8802208175966315,-0.5376423279603337,,,,,REG
32,Hauts-de-France,,,,,,,,0.9100869234724426,1.1475213786929792,0.9755044536328337,,0.8722168017124857,-1.9430488997967277,,-0.5158738090892577,-0.8686715722526523,0.8056862459319178,-0.7692013349742942,-0.8686898582862704,-1.8802208175966315,-0.5376423279603337,6.75,28.57142857142857,2.0,,REG
84,Auvergne et Rhône-Alpes,,,,,,,,0.9102688977352088,1.137716600518478,0.8533191757001033,,0.8270911726614731,-1.7517887761233852,,-0.7199160542186684,-0.7885919339556072,1.3168256224688861,-1.0089937347793352,-0.9766453722162134,-2.2808705820514925,-0.5691767116118903,4.607142857142857,100.0,5.0,,REG
52,Pays de la Loire,,,,,,,,0.9102688977352088,1.137716600518478,0.8533191757001033,,0.8270911726614731,-1.7517887761233852,,-0.7199160542186684,-0.7885919339556072,1.3168256224688861,-1.0089937347793352,-0.9766453722162134,-2.2808705820514925,-0.5691767116118903,1.6328571428571428,100.0,5.0,,REG
2,Martinique,,,,,,,,0.9102688977352088,1.137716600518478,0.8533191757001033,,0.8270911726614731,-1.7517887761233852,,-0.7199160542186684,-0.7885919339556072,1.3168256224688861,-1.0089937347793352,-0.9766453722162134,-2.2808705820514925,-0.5691767116118903,,,,,REG
6,Mayotte,,,,,,,,0.9102688977352088,1.137716600518478,0.8533191757001033,,0.8270911726614731,-1.7517887761233852,,-0.7199160542186684,-0.7885919339556072,1.3168256224688861,-1.0089937347793352,-0.9766453722162134,-2.2808705820514925,-0.5691767116118903,,,,,REG
53,Bretagne,,,,,,,,0.9102688977352088,1.137716600518478,0.8533191757001033,,0.8270911726614731,-1.7517887761233852,,-0.7199160542186684,-0.7885919339556072,1.3168256224688861,-1.0089937347793352,-0.9766453722162134,-2.2808705820514925,-0.5691767116118903,3.0785714285714287,100.0,5.0,,REG
32,Hauts-de-France,,,,,,,,0.9102688977352088,1.137716600518478,0.8533191757001033,,0.8270911726614731,-1.7517887761233852,,-0.7199160542186684,-0.7885919339556072,1.3168256224688861,-1.0089937347793352,-0.9766453722162134,-2.2808705820514925,-0.5691767116118903,4.607142857142857,100.0,5.0,,REG
93,Provence-Alpes-Côte d'Azur,,,,,,,,0.9102688977352088,1.137716600518478,0.8533191757001033,,0.8270911726614731,-1.7517887761233852,,-0.7199160542186684,-0.7885919339556072,1.3168256224688861,-1.0089937347793352,-0.9766453722162134,-2.2808705820514925,-0.5691767116118903,2.9499999999999997,100.0,5.0,,REG
24,Centre-Val de Loire,,,,,,,,0.9102688977352088,1.137716600518478,0.8533191757001033,,0.8270911726614731,-1.7517887761233852,,-0.7199160542186684,-0.7885919339556072,1.3168256224688861,-1.0089937347793352,-0.9766453722162134,-2.2808705820514925,-0.5691767116118903,3.414285714285714,100.0,5.0,,REG
3,Guyane,,,,,,,,0.9102688977352088,1.137716600518478,0.8533191757001033,,0.8270911726614731,-1.7517887761233852,,-0.7199160542186684,-0.7885919339556072,1.3168256224688861,-1.0089937347793352,-0.9766453722162134,-2.2808705820514925,-0.5691767116118903,,,,,REG
11,Île-de-France,,,,,,,,0.9102688977352088,1.137716600518478,0.8533191757001033,,0.8270911726614731,-1.7517887761233852,,-0.7199160542186684,-0.7885919339556072,1.3168256224688861,-1.0089937347793352,-0.9766453722162134,-2.2808705820514925,-0.5691767116118903,5.994285714285715,100.0,5.0,,REG
1,Guadeloupe,,,,,,,,0.9102688977352088,1.137716600518478,0.8533191757001033,,0.8270911726614731,-1.7517887761233852,,-0.7199160542186684,-0.7885919339556072,1.3168256224688861,-1.0089937347793352,-0.9766453722162134,-2.2808705820514925,-0.5691767116118903,,,,,REG
94,Corse,,,,,,,,0.9102688977352088,1.137716600518478,0.8533191757001033,,0.8270911726614731,-1.7517887761233852,,-0.7199160542186684,-0.7885919339556072,1.3168256224688861,-1.0089937347793352,-0.9766453722162134,-2.2808705820514925,-0.5691767116118903,2.7857142857142856,100.0,5.0,,REG
28,Normandie,,,,,,,,0.9102688977352088,1.137716600518478,0.8533191757001033,,0.8270911726614731,-1.7517887761233852,,-0.7199160542186684,-0.7885919339556072,1.3168256224688861,-1.0089937347793352,-0.9766453722162134,-2.2808705820514925,-0.5691767116118903,2.0928571428571425,100.0,5.0,,REG
76,Occitanie,,,,,,,,0.9102688977352088,1.137716600518478,0.8533191757001033,,0.8270911726614731,-1.7517887761233852,,-0.7199160542186684,-0.7885919339556072,1.3168256224688861,-1.0089937347793352,-0.9766453722162134,-2.2808705820514925,-0.5691767116118903,3.4271428571428575,100.0,5.0,,REG
44,Grand Est,,,,,,,,0.9102688977352088,1.137716600518478,0.8533191757001033,,0.8270911726614731,-1.7517887761233852,,-0.7199160542186684,-0.7885919339556072,1.3168256224688861,-1.0089937347793352,-0.9766453722162134,-2.2808705820514925,-0.5691767116118903,4.42,100.0,5.0,,REG
75,Nouvelle Aquitaine,,,,,,,,0.9102688977352088,1.137716600518478,0.8533191757001033,,0.8270911726614731,-1.7517887761233852,,-0.7199160542186684,-0.7885919339556072,1.3168256224688861,-1.0089937347793352,-0.9766453722162134,-2.2808705820514925,-0.5691767116118903,3.721428571428571,100.0,5.0,,REG
27,Bourgogne et Franche-Comté,,,,,,,,0.9102688977352088,1.137716600518478,0.8533191757001033,,0.8270911726614731,-1.7517887761233852,,-0.7199160542186684,-0.7885919339556072,1.3168256224688861,-1.0089937347793352,-0.9766453722162134,-2.2808705820514925,-0.5691767116118903,1.8714285714285712,100.0,5.0,,REG
4,Réunion,,,,,,,,0.9102688977352088,1.137716600518478,0.8533191757001033,,0.8270911726614731,-1.7517887761233852,,-0.7199160542186684,-0.7885919339556072,1.3168256224688861,-1.0089937347793352,-0.9766453722162134,-2.2808705820514925,-0.5691767116118903,,,,,REG
1,Guadeloupe,,,,,,,,0.910450871997977,1.1279118223439804,0.7311338977673736,,0.7819655436104622,-1.5605286524500435,,-0.7388833615123884,-1.0267642775358514,0.5405217912096684,-0.9342822967803766,-0.929347137016138,-0.044100182780639416,-0.4601646370282854,,,,,REG
3,Guyane,,,,,,,,0.910450871997977,1.1279118223439804,0.7311338977673736,,0.7819655436104622,-1.5605286524500435,,-0.7388833615123884,-1.0267642775358514,0.5405217912096684,-0.9342822967803766,-0.929347137016138,-0.044100182780639416,-0.4601646370282854,,,,,REG
76,Occitanie,,,,,,,,0.910450871997977,1.1279118223439804,0.7311338977673736,,0.7819655436104622,-1.5605286524500435,,-0.7388833615123884,-1.0267642775358514,0.5405217912096684,-0.9342822967803766,-0.929347137016138,-0.044100182780639416,-0.4601646370282854,2.3114285714285714,12.5,1.0,,REG
32,Hauts-de-France,,,,,,,,0.910450871997977,1.1279118223439804,0.7311338977673736,,0.7819655436104622,-1.5605286524500435,,-0.7388833615123884,-1.0267642775358514,0.5405217912096684,-0.9342822967803766,-0.929347137016138,-0.044100182780639416,-0.4601646370282854,0.9071428571428573,12.5,1.0,,REG
28,Normandie,,,,,,,,0.910450871997977,1.1279118223439804,0.7311338977673736,,0.7819655436104622,-1.5605286524500435,,-0.7388833615123884,-1.0267642775358514,0.5405217912096684,-0.9342822967803766,-0.929347137016138,-0.044100182780639416,-0.4601646370282854,1.2342857142857144,12.5,1.0,,REG
94,Corse,,,,,,,,0.910450871997977,1.1279118223439804,0.7311338977673736,,0.7819655436104622,-1.5605286524500435,,-0.7388833615123884,-1.0267642775358514,0.5405217912096684,-0.9342822967803766,-0.929347137016138,-0.044100182780639416,-0.4601646370282854,2.2142857142857144,12.5,1.0,,REG
27,Bourgogne et Franche-Comté,,,,,,,,0.910450871997977,1.1279118223439804,0.7311338977673736,,0.7819655436104622,-1.5605286524500435,,-0.7388833615123884,-1.0267642775358514,0.5405217912096684,-0.9342822967803766,-0.929347137016138,-0.044100182780639416,-0.4601646370282854,1.0,12.5,1.0,,REG
75,Nouvelle Aquitaine,,,,,,,,0.910450871997977,1.1279118223439804,0.7311338977673736,,0.7819655436104622,-1.5605286524500435,,-0.7388833615123884,-1.0267642775358514,0.5405217912096684,-0.9342822967803766,-0.929347137016138,-0.044100182780639416,-0.4601646370282854,2.935714285714286,12.5,1.0,,REG
6,Mayotte,,,,,,,,0.910450871997977,1.1279118223439804,0.7311338977673736,,0.7819655436104622,-1.5605286524500435,,-0.7388833615123884,-1.0267642775358514,0.5405217912096684,-0.9342822967803766,-0.929347137016138,-0.044100182780639416,-0.4601646370282854,,,,,REG
52,Pays de la Loire,,,,,,,,0.910450871997977,1.1279118223439804,0.7311338977673736,,0.7819655436104622,-1.5605286524500435,,-0.7388833615123884,-1.0267642775358514,0.5405217912096684,-0.9342822967803766,-0.929347137016138,-0.044100182780639416,-0.4601646370282854,0.0985714285714285,12.5,1.0,,REG
11,Île-de-France,,,,,,,,0.910450871997977,1.1279118223439804,0.7311338977673736,,0.7819655436104622,-1.5605286524500435,,-0.7388833615123884,-1.0267642775358514,0.5405217912096684,-0.9342822967803766,-0.929347137016138,-0.044100182780639416,-0.4601646370282854,2.4528571428571433,12.5,1.0,,REG
93,Provence-Alpes-Côte d'Azur,,,,,,,,0.910450871997977,1.1279118223439804,0.7311338977673736,,0.7819655436104622,-1.5605286524500435,,-0.7388833615123884,-1.0267642775358514,0.5405217912096684,-0.9342822967803766,-0.929347137016138,-0.044100182780639416,-0.4601646370282854,2.2785714285714285,12.5,1.0,,REG
53,Bretagne,,,,,,,,0.910450871997977,1.1279118223439804,0.7311338977673736,,0.7819655436104622,-1.5605286524500435,,-0.7388833615123884,-1.0267642775358514,0.5405217912096684,-0.9342822967803766,-0.929347137016138,-0.044100182780639416,-0.4601646370282854,1.0214285714285716,12.5,1.0,,REG
2,Martinique,,,,,,,,0.910450871997977,1.1279118223439804,0.7311338977673736,,0.7819655436104622,-1.5605286524500435,,-0.7388833615123884,-1.0267642775358514,0.5405217912096684,-0.9342822967803766,-0.929347137016138,-0.044100182780639416,-0.4601646370282854,,,,,REG
84,Auvergne et Rhône-Alpes,,,,,,,,0.910450871997977,1.1279118223439804,0.7311338977673736,,0.7819655436104622,-1.5605286524500435,,-0.7388833615123884,-1.0267642775358514,0.5405217912096684,-0.9342822967803766,-0.929347137016138,-0.044100182780639416,-0.4601646370282854,1.7042857142857142,12.5,1.0,,REG
44,Grand Est,,,,,,,,0.910450871997977,1.1279118223439804,0.7311338977673736,,0.7819655436104622,-1.5605286524500435,,-0.7388833615123884,-1.0267642775358514,0.5405217912096684,-0.9342822967803766,-0.929347137016138,-0.044100182780639416,-0.4601646370282854,1.8114285714285712,12.5,1.0,,REG
24,Centre-Val de Loire,,,,,,,,0.910450871997977,1.1279118223439804,0.7311338977673736,,0.7819655436104622,-1.5605286524500435,,-0.7388833615123884,-1.0267642775358514,0.5405217912096684,-0.9342822967803766,-0.929347137016138,-0.044100182780639416,-0.4601646370282854,0.6900000000000001,12.5,1.0,,REG
4,Réunion,,,,,,,,0.910450871997977,1.1279118223439804,0.7311338977673736,,0.7819655436104622,-1.5605286524500435,,-0.7388833615123884,-1.0267642775358514,0.5405217912096684,-0.9342822967803766,-0.929347137016138,-0.044100182780639416,-0.4601646370282854,,,,,REG
27,Bourgogne et Franche-Comté,,,,,,,,0.9106328462607434,1.1181070441694791,0.6089486198346431,,0.7368399145594495,-1.369268528776701,,-1.1285753113651784,-1.0523380975081336,0.399217048890575,-1.1132318488736908,-0.9900044157460057,-0.14712440792617523,-0.5365307423154787,4.935714285714285,62.5,3.0,,REG
4,Réunion,,,,,,,,0.9106328462607434,1.1181070441694791,0.6089486198346431,,0.7368399145594495,-1.369268528776701,,-1.1285753113651784,-1.0523380975081336,0.399217048890575,-1.1132318488736908,-0.9900044157460057,-0.14712440792617523,-0.5365307423154787,,,,,REG
11,Île-de-France,,,,,,,,0.9106328462607434,1.1181070441694791,0.6089486198346431,,0.7368399145594495,-1.369268528776701,,-1.1285753113651784,-1.0523380975081336,0.399217048890575,-1.1132318488736908,-0.9900044157460057,-0.14712440792617523,-0.5365307423154787,7.367142857142857,50.0,2.0,,REG
44,Grand Est,,,,,,,,0.9106328462607434,1.1181070441694791,0.6089486198346431,,0.7368399145594495,-1.369268528776701,,-1.1285753113651784,-1.0523380975081336,0.399217048890575,-1.1132318488736908,-0.9900044157460057,-0.14712440792617523,-0.5365307423154787,7.467142857142858,75.0,4.0,,REG
53,Bretagne,,,,,,,,0.9106328462607434,1.1181070441694791,0.6089486198346431,,0.7368399145594495,-1.369268528776701,,-1.1285753113651784,-1.0523380975081336,0.399217048890575,-1.1132318488736908,-0.9900044157460057,-0.14712440792617523,-0.5365307423154787,6.3428571428571425,62.5,3.0,,REG
28,Normandie,,,,,,,,0.9106328462607434,1.1181070441694791,0.6089486198346431,,0.7368399145594495,-1.369268528776701,,-1.1285753113651784,-1.0523380975081336,0.399217048890575,-1.1132318488736908,-0.9900044157460057,-0.14712440792617523,-0.5365307423154787,4.3914285714285715,37.5,2.0,,REG
3,Guyane,,,,,,,,0.9106328462607434,1.1181070441694791,0.6089486198346431,,0.7368399145594495,-1.369268528776701,,-1.1285753113651784,-1.0523380975081336,0.399217048890575,-1.1132318488736908,-0.9900044157460057,-0.14712440792617523,-0.5365307423154787,,,,,REG
1,Guadeloupe,,,,,,,,0.9106328462607434,1.1181070441694791,0.6089486198346431,,0.7368399145594495,-1.369268528776701,,-1.1285753113651784,-1.0523380975081336,0.399217048890575,-1.1132318488736908,-0.9900044157460057,-0.14712440792617523,-0.5365307423154787,,,,,REG
2,Martinique,,,,,,,,0.9106328462607434,1.1181070441694791,0.6089486198346431,,0.7368399145594495,-1.369268528776701,,-1.1285753113651784,-1.0523380975081336,0.399217048890575,-1.1132318488736908,-0.9900044157460057,-0.14712440792617523,-0.5365307423154787,,,,,REG
94,Corse,,,,,,,,0.9106328462607434,1.1181070441694791,0.6089486198346431,,0.7368399145594495,-1.369268528776701,,-1.1285753113651784,-1.0523380975081336,0.399217048890575,-1.1132318488736908,-0.9900044157460057,-0.14712440792617523,-0.5365307423154787,4.692857142857143,37.5,2.0,,REG
76,Occitanie,,,,,,,,0.9106328462607434,1.1181070441694791,0.6089486198346431,,0.7368399145594495,-1.369268528776701,,-1.1285753113651784,-1.0523380975081336,0.399217048890575,-1.1132318488736908,-0.9900044157460057,-0.14712440792617523,-0.5365307423154787,5.785714285714286,62.5,3.0,,REG
24,Centre-Val de Loire,,,,,,,,0.9106328462607434,1.1181070441694791,0.6089486198346431,,0.7368399145594495,-1.369268528776701,,-1.1285753113651784,-1.0523380975081336,0.399217048890575,-1.1132318488736908,-0.9900044157460057,-0.14712440792617523,-0.5365307423154787,5.022857142857142,50.0,2.0,,REG
32,Hauts-de-France,,,,,,,,0.9106328462607434,1.1181070441694791,0.6089486198346431,,0.7368399145594495,-1.369268528776701,,-1.1285753113651784,-1.0523380975081336,0.399217048890575,-1.1132318488736908,-0.9900044157460057,-0.14712440792617523,-0.5365307423154787,4.978571428571429,50.0,2.0,,REG
93,Provence-Alpes-Côte d'Azur,,,,,,,,0.9106328462607434,1.1181070441694791,0.6089486198346431,,0.7368399145594495,-1.369268528776701,,-1.1285753113651784,-1.0523380975081336,0.399217048890575,-1.1132318488736908,-0.9900044157460057,-0.14712440792617523,-0.5365307423154787,4.921428571428572,37.5,2.0,,REG
84,Auvergne et Rhône-Alpes,,,,,,,,0.9106328462607434,1.1181070441694791,0.6089486198346431,,0.7368399145594495,-1.369268528776701,,-1.1285753113651784,-1.0523380975081336,0.399217048890575,-1.1132318488736908,-0.9900044157460057,-0.14712440792617523,-0.5365307423154787,5.674285714285714,37.5,2.0,,REG
6,Mayotte,,,,,,,,0.9106328462607434,1.1181070441694791,0.6089486198346431,,0.7368399145594495,-1.369268528776701,,-1.1285753113651784,-1.0523380975081336,0.399217048890575,-1.1132318488736908,-0.9900044157460057,-0.14712440792617523,-0.5365307423154787,,,,,REG
52,Pays de la Loire,,,,,,,,0.9106328462607434,1.1181070441694791,0.6089486198346431,,0.7368399145594495,-1.369268528776701,,-1.1285753113651784,-1.0523380975081336,0.399217048890575,-1.1132318488736908,-0.9900044157460057,-0.14712440792617523,-0.5365307423154787,0.8885714285714286,25.0,1.0,,REG
75,Nouvelle Aquitaine,,,,,,,,0.9106328462607434,1.1181070441694791,0.6089486198346431,,0.7368399145594495,-1.369268528776701,,-1.1285753113651784,-1.0523380975081336,0.399217048890575,-1.1132318488736908,-0.9900044157460057,-0.14712440792617523,-0.5365307423154787,5.464285714285714,37.5,2.0,,REG
4,Réunion,,,,,,,,0.9108148205235116,1.1083022659949777,0.4867633419019127,,0.6917142855084368,-1.1780084051033586,,-1.1860520001340265,-1.0679665430467502,0.4114285698317312,-1.0783366862154942,-0.9806169797520976,-0.14865069274314638,-0.5394748252208634,,,,,REG
2,Martinique,,,,,,,,0.9108148205235116,1.1083022659949777,0.4867633419019127,,0.6917142855084368,-1.1780084051033586,,-1.1860520001340265,-1.0679665430467502,0.4114285698317312,-1.0783366862154942,-0.9806169797520976,-0.14865069274314638,-0.5394748252208634,,,,,REG
32,Hauts-de-France,,,,,,,,0.9108148205235116,1.1083022659949777,0.4867633419019127,,0.6917142855084368,-1.1780084051033586,,-1.1860520001340265,-1.0679665430467502,0.4114285698317312,-1.0783366862154942,-0.9806169797520976,-0.14865069274314638,-0.5394748252208634,6.207142857142857,50.0,2.0,,REG
93,Provence-Alpes-Côte d'Azur,,,,,,,,0.9108148205235116,1.1083022659949777,0.4867633419019127,,0.6917142855084368,-1.1780084051033586,,-1.1860520001340265,-1.0679665430467502,0.4114285698317312,-1.0783366862154942,-0.9806169797520976,-0.14865069274314638,-0.5394748252208634,5.692857142857143,75.0,4.0,,REG
1,Guadeloupe,,,,,,,,0.9108148205235116,1.1083022659949777,0.4867633419019127,,0.6917142855084368,-1.1780084051033586,,-1.1860520001340265,-1.0679665430467502,0.4114285698317312,-1.0783366862154942,-0.9806169797520976,-0.14865069274314638,-0.5394748252208634,,,,,REG
53,Bretagne,,,,,,,,0.9108148205235116,1.1083022659949777,0.4867633419019127,,0.6917142855084368,-1.1780084051033586,,-1.1860520001340265,-1.0679665430467502,0.4114285698317312,-1.0783366862154942,-0.9806169797520976,-0.14865069274314638,-0.5394748252208634,5.75,75.0,4.0,,REG
27,Bourgogne et Franche-Comté,,,,,,,,0.9108148205235116,1.1083022659949777,0.4867633419019127,,0.6917142855084368,-1.1780084051033586,,-1.1860520001340265,-1.0679665430467502,0.4114285698317312,-1.0783366862154942,-0.9806169797520976,-0.14865069274314638,-0.5394748252208634,4.55,75.0,4.0,,REG
